,company_name,company_type,company_loc,company_size,job_name,job_salary,edu_level,emp_type,company_score,No
1326,四川赛狄信息技术股份公司,民营,成都-高新区,100-499人,硬件工程师,5K-10K,本科,全职,147.76,1327.0
1327,深圳市逸凡科技有限公司,民营,深圳,20-99人,硬件产品经理,15K-20K,本科,全职,147.564,1328.0
1328,福州御风行家居用品有限公司,民营,福州,20-99人,急聘日语电商运营（亚马逊日本）,3K-5K,不限,全职,147.44,1329.0
1329,深圳市贝奈斯信息科技有限公司,民营,深圳-南山区,20人以下,急招Facebook优化师 广告投放 fb投手,8K-10K,大专,全职,147.44,1330.0
1330,武汉中海庭数据技术有限公司,国企,武汉,100-499人,激光SLAM算法工程师,15K-20K,硕士,全职,147.392,1331.0
1331,深圳光启高等理工研究院,上市公司,深圳,1000-9999人,高级天线工程师,15K-30K,博士,全职,147.04001,1332.0
1332,广州棒谷科技股份有限公司,民营,广州,1000-9999人,海外买手（外贸服装）,10K-15K,本科,全职,147.04,1333.0
1333,青岛弘乐教育管理咨询有限公司,民营,青岛,100-499人,学校校长,10K-15K,不限,全职,146.948,1334.0
1334,深圳市鸿裕冠贸易有限公司,民营,深圳,20-99人,亚马逊讲师,8K-16K,大专,全职,146.588,1335.0
1335,北京千锋互联科技有限公司,民营,北京,500-999人,Python讲师,20K-40K,大专,全职,146.516,1336.0
1336,广州乔莎服饰有限公司,民营,广州,1000-9999人,资深外贸服装买手/品牌买手,10K-15K,大专,全职,146.48,1337.0
1337,深圳蓝绘信息技术有限公司,民营,深圳,20-99人,广告运营,5K-10K,大专,全职,146.428,1338.0
1338,国家卫生计生委能力建设和继续教育中心,事业单位,北京-海淀区,100-499人,项目部主任,20K-25K,本科,全职,146.4,1339.0
1339,深圳市拓必思实业有限公司,民营,深圳,20-99人,亚马逊产品专员,4K-6K,大专,全职,146.336,1340.0
1340,远洋控股集团(中国)有限公司,上市公司,天津,10000人以上,北方事业部_校招生_客户服务岗(J17040),薪资面议,本科,全职,146.0,1341.0
1341,北京千锋互联科技有限公司,民营,广州,500-999人,python讲师,20K-30K,本科,全职,146.0,1342.0
1342,远洋控股集团(中国)有限公司,上市公司,天津,10000人以上,北方事业部_探海者_客户服务岗(J17041),薪资面议,硕士,全职,146.0,1343.0
1343,北京千锋互联科技有限公司,民营,北京,500-999人,Python文案专员,8K-15K,大专,全职,146.0,1344.0
1344,深圳市顶兴电子商务有限公司,民营,武汉-洪山区,20-99人,Ebay销售,4K-8K,大专,全职,146.0,1345.0
1345,杭州协创实业有限公司,民营,杭州-拱墅区,20-99人,诚聘市场专员[杭州-拱墅区],6K-8K,本科,全职,145.36,1346.0
1346,金风科技股份有限公司,股份制企业,北京,1000-9999人,18研发电系统性能测试验证高级工程师J13303,12K-22K,硕士,全职,144.952,1347.0
1347,国家卫生计生委能力建设和继续教育中心,事业单位,北京-海淀区,100-499人,项目部副主任,20K-25K,本科,全职,144.86,1348.0
1348,益洗新(北京)科技发展有限公司,民营,北京,100-499人,运营总裁,35K-70K,本科,全职,144.692,1349.0
1349,北京千锋互联科技有限公司,民营,广州,500-999人,Python讲师,20K-40K,大专,全职,144.64,1350.0
1350,智慧城(北京)物联网科技有限公司,民营,北京,,数据工程师,6K-8K,本科,全职,144.0,1351.0
1351,山东创泽信息技术股份有限公司,股份制企业,日照,100-499人,C#开发工程师,4K-8K,大专,全职,144.0,1352.0
1352,广州尚谷商贸有限公司,民营,广州,,商品数据分析,5K-10K,大专,全职,144.0,1353.0
1353,优必爱信息技术(北京)有限公司,民营,北京,20-99人,java开发工程师,10K-15K,本科,全职,144.0,1354.0
1354,青岛中正合力软件有限公司,民营,青岛,20人以下,Oracle开发工程师,7K-14K,本科,全职,144.0,1355.0
1355,山西厦普赛尔食品饮料股份有限公司,股份制企业,太原-小店区,1000-9999人,新品部经理,8K-15K,大专,全职,143.692,1356.0
1356,携程计算机技术(上海)有限公司,上市公司,南京,10000人以上,日本产品运营经理,5K-10K,本科,全职,143.68,1357.0
1357,健合(中国)有限公司,上市公司,贵阳,1000-9999人,（高级）育儿指导师-贵州办,6K-8K,大专,全职,143.332,1358.0
1358,福州御风行家居用品有限公司,民营,福州,20-99人,日语电商运营专员（日本亚马逊）,3K-6K,大专,全职,143.28,1359.0
1359,郑州华强文化科技有限公司,民营,郑州,1000-9999人,区域经理（郑州方特）,4K-5K,大专,全职,143.28,1360.0
1360,中国平安人寿保险股份有限公司重庆市江北支公司吴小林,股份制企业,重庆-江北区,10000人以上,风控主管 国外游 双休 年薪30万,15K-20K,本科,全职,143.208,1361.0
1361,广州酷旅旅行社有限公司,合资,广州,500-999人,风控经理,10K-18K,本科,全职,143.04,1362.0
1362,深圳市递四方信息科技有限公司,民营,深圳-宝安区,1000-9999人,DBA数据库工程师,15K-30K,大专,全职,143.0,1363.0
1363,江苏豪森药业集团有限公司,合资,上海-浦东新区,1000-9999人,药物固体化学研究员,10K-15K,硕士,全职,142.116,1364.0
1364,上海中智项目外包咨询服务有限公司,国企,上海-浦东新区,1000-9999人,法资化妆品公司-实验室技术员（金桥）,8K-9K,大专,全职,142.036,1365.0
1365,河南赢立方电子商务有限公司,民营,南阳,20-99人,诚聘亚马逊平台运营人员,5K-10K,大专,全职,142.0,1366.0
1366,山东一道云信息科技发展有限公司,股份制企业,南京,100-499人,项目经理,6K-8K,本科,全职,141.944,1367.0
1367,大连后时代网络科技有限公司,民营,沈阳-皇姑区,,合伙人,15K-20K,不限,全职,141.84,1368.0
1368,成都主导科技有限责任公司,民营,成都,500-999人,高级3D图像算法工程师,15K-20K,本科,全职,141.36,1369.0
1369,扬州天行健教育咨询有限公司,民营,扬州,20-99人,市场专员／市场推广／营销策划／活动执行,4K-6K,本科,全职,141.36,1370.0
1370,西安大浪企业管理咨询有限公司,民营,广州,20-99人,游戏推荐算法工程师-广州,30K-50K,本科,全职,141.36,1371.0
1371,北京诸葛云游科技有限公司,民营,北京,20-99人,客户成功经理,8K-10K,大专,全职,141.332,1372.0
1372,广州仲昌一科信息科技有限公司,民营,宁波,100-499人,亚马逊培训讲师,4K-8K,大专,全职,141.332,1373.0
1373,福州鑫日盛电子商务有限公司,民营,福州-仓山区,20-99人,亚马逊日本站运营,6K-8K,大专,全职,141.04,1374.0
1374,深圳市顶兴电子商务有限公司,民营,武汉,20-99人,跨境电商平台运营,3.5K-7K,大专,全职,140.96,1375.0
1375,深圳市贝奈斯信息科技有限公司,民营,深圳,20人以下,急招Facebook优化师 广告投放 fb投手,8K-10K,大专,全职,140.96,1376.0
1376,广州乔莎服饰有限公司,民营,广州,1000-9999人,海外买手（外贸服装）,10K-15K,本科,全职,140.88,1377.0
1377,凯捷中国,外商独资,上海,1000-9999人,BI 顾问,10K-15K,本科,全职,140.548,1378.0
1378,杭州洲际食品有限公司,合资,杭州-萧山区,100-499人,猫超运营助理,3.5K-4.5K,大专,全职,140.48,1379.0
1379,上海紫光乐联物联网科技有限公司,民营,郑州-高新区,100-499人,算法工程师,10K-15K,本科,全职,140.48,1380.0
1380,广东美格基因科技有限公司,其它,广州,20-99人,研发工程师 -扩增子组方向,6K-8K,本科,全职,140.32,1381.0
1381,阿里巴巴集团,合资,北京,10000人以上,阿里智能营销平台-资深销售经理-（金融行业）,薪资面议,本科,全职,140.0,1382.0
1382,金蝶软件（中国）有限公司,上市公司,深圳,1000-9999人,基础运维工程师-KOF,15K-23K,本科,全职,140.0,1383.0
1383,上海瀚纳仕人才管理咨询有限公司,合资,潮州,100-499人,高级AI 算法工程师 －互联网企业,薪资面议,硕士,全职,140.0,1384.0
1384,广州哆啦科技有限公司,民营,广州,,资深家居类目运营,10K-20K,本科,全职,140.0,1385.0
1385,广州哆啦科技有限公司,民营,广州,,资深3C数码（手机方向）类目运营,10K-20K,本科,全职,140.0,1386.0
1386,甘肃萃英大农科技有限公司,民营,兰州,20人以下,机器视觉工程师,10K-15K,本科,全职,140.0,1387.0
1387,重庆金康动力新能源有限公司,民营,重庆,1000-9999人,CFD工程师,8.5K-15K,硕士,全职,139.52,1388.0
1388,广州哆啦科技有限公司,民营,广州,,时尚买手（服装方向）,6K-12K,本科,全职,139.392,1389.0
1389,深圳市天软科技开发有限公司,民营,深圳-福田区,20-99人,金融建模（欢迎应届生）,4K-6K,不限,全职,139.28,1390.0
1390,北京亿立永基商业管理有限公司,民营,北京-昌平区,100-499人,高级架构师,20K-40K,本科,全职,139.112,1391.0
1391,郑州漫动者数字科技有限公司,民营,郑州,500-999人,产品经理/运营  讲师,15K-20K,大专,全职,138.968,1392.0
1392,广州物联通信设备有限公司,民营,南昌,100-499人,网络运维实习生,6K-8K,大专,全职,138.96,1393.0
1393,杭州扬冠网络科技有限公司,民营,杭州,100-499人,python人工智能,4K-6K,大专,全职,138.908,1394.0
1394,深圳市启瀛网络科技有限公司,民营,深圳,100-499人,电商产品经理（天猫/京东/亚马逊）,15K-20K,大专,全职,138.644,1395.0
1395,四川新影和科技有限公司,股份制企业,成都,20人以下,渠道专员/渠道销售[成都],4K-8K,不限,全职,138.428,1396.0
1396,宁波高新区飞度贸易商行有限公司,民营,宁波,100-499人,跨境电商 外贸英语 实习生,2K-4K,大专,全职,138.4,1397.0
1397,广州棒谷科技股份有限公司,民营,广州,1000-9999人,男装买手,5K-10K,大专,全职,138.152,1398.0
1398,昆明诺仕达企业(集团)有限公司,民营,昆明,10000人以上,信息专员,2K-4K,本科,全职,138.0,1399.0
1399,深圳前海帕拓逊网络技术有限公司,合资,深圳,1000-9999人,速买通运营主管/专员,10K-15K,大专,全职,138.0,1400.0
1400,成都汇智动力信息技术有限公司,民营,成都,100-499人,Python讲师,10K-15K,大专,全职,138.0,1401.0
1401,恒丰集团,外商独资,北京,1000-9999人,人力资源管培生,2K-4K,本科,全职,138.0,1402.0
1402,网信证券有限责任公司,上市公司,哈尔滨,1000-9999人,互联网风控经理,6K-8K,本科,全职,137.948,1403.0
1403,福建云峰网络科技有限公司,民营,福州,20-99人,产品经理,7K-14K,不限,全职,137.816,1404.0
1404,合肥国轩高科动力能源有限公司,其它,合肥,1000-9999人,电池工艺工程师,6K-8K,本科,全职,137.28,1405.0
1405,民生人寿保险股份有限公司北京分公司,股份制企业,北京,1000-9999人,营销部--业务支持岗,6K-8K,本科,全职,136.88,1406.0
1406,浦江县海江电子商务有限公司武汉分公司,民营,武汉,20-99人,工资4000招仓库管理员仓库经理,4K-8K,大专,全职,136.26,1407.0
1407,佳裕贸易有限公司,国企,珠海,100-499人,产品经理助理,4K-6K,大专,全职,136.2,1408.0
1408,成都尼毕鲁科技股份有限公司,股份制企业,北京,100-499人,游戏服务器主程,15K-30K,本科,全职,136.0,1409.0
1409,博彦科技股份有限公司,上市公司,上海,10000人以上,中级BI/ETL工程师-上海浦东-02689,9K-12K,本科,全职,136.0,1410.0
1410,温州海猫网络科技有限公司,民营,杭州,20人以下,产品经理,8K-12K,本科,全职,136.0,1411.0
1411,郑州华强文化科技有限公司,民营,郑州,1000-9999人,灯光音响/舞蹈演员/收银员/保安员/区域经理,3K-6K,大专,全职,136.0,1412.0
1412,四川华西职业培训学校,民营,昆明,20-99人,市场主管/经理,5K-8K,大专,全职,136.0,1413.0
1413,成都乐动信息技术有限公司,民营,北京,100-499人,BI工程师,15K-20K,不限,全职,136.0,1414.0
1414,阿里巴巴集团,合资,杭州,10000人以上,闲鱼-图数据库研发专家-杭州,薪资面议,本科,全职,136.0,1415.0
1415,深圳市贝奈斯信息科技有限公司,民营,深圳,20人以下,Facebook优化师 Facebook广告投放 fb投手,10K-15K,大专,全职,136.0,1416.0
1416,南京菲利西亚食品有限公司,代表处,南京,20-99人,销售行政顾问,4K-6K,大专,全职,136.0,1417.0
1417,黑龙江省络海摩方科技有限公司,民营,哈尔滨,100-499人,市场部销售人员,2K-4K,大专,全职,136.0,1418.0
1418,成都亿客餐饮管理有限公司,民营,成都,1000-9999人,信息工程师,3K-5K,中专,全职,136.0,1419.0
1419,东莞市优博电子商务有限公司,民营,东莞,20-99人,运营经理,8K-10K,本科,全职,136.0,1420.0
1420,深圳市南方晨曦网络科技有限公司,民营,深圳-龙岗区,,产品经理助理,6.5K-8.5K,大专,全职,136.0,1421.0
1421,广州市鼎欧时尚服饰有限公司,民营,广州,100-499人,设计跟单,2K-4K,不限,全职,136.0,1422.0
1422,四川华西职业培训学校,民营,蚌埠,20-99人,市场主管/经理,4K-8K,大专,全职,136.0,1423.0
1423,厦门市易联众易惠科技有限公司,民营,厦门-思明区,100-499人,架构师,15K-30K,本科,全职,136.0,1424.0
1424,宁波高新区飞度贸易商行有限公司,民营,宁波,100-499人,跨境电商 速卖通 外贸业务助理,4K-6K,大专,全职,136.0,1425.0
1425,宁波高新区飞度贸易商行有限公司,民营,宁波,100-499人,跨境电商 英语客服 跟单文员,4K-6K,大专,全职,136.0,1426.0
1426,深圳市顶兴电子商务有限公司,民营,武汉-洪山区,20-99人,外贸业务员,3K-6K,大专,全职,136.0,1427.0
1427,福州丰收人电子商务有限公司,其它,福州,20人以下,亚马逊日本站实习,2K-4K,大专,实习,136.0,1428.0
1428,宁波高新区飞度贸易商行有限公司,民营,宁波,100-499人,跨境电商 ebay 外贸业务助理,4K-6K,大专,全职,136.0,1429.0
1429,福州丰收人电子商务有限公司,其它,福州-仓山区,20人以下,亚马逊日本站平台运营实习生,2K-4K,大专,全职,136.0,1430.0
1430,河南大拇指信息技术有限公司,民营,郑州,20-99人,诚招网络推广员月薪过万,4K-6K,不限,全职,136.0,1431.0
1431,合肥创立嘉电子商务有限公司,民营,合肥,20-99人,电子商务亚马逊,4K-6K,大专,全职,136.0,1432.0
1432,深圳市顶兴电子商务有限公司,民营,武汉,20-99人,Ebay销售,3.5K-7K,大专,全职,136.0,1433.0
1433,河南大拇指信息技术有限公司,民营,郑州,20-99人,高薪非金融非信贷双休,8K-10K,不限,全职,136.0,1434.0
1434,上海海琛国际贸易有限公司,民营,上海,500-999人,市场经理,10K-20K,本科,全职,136.0,1435.0
1435,河南大拇指信息技术有限公司,民营,郑州,20-99人,无责2800销售双休 金城国际,6K-8K,不限,全职,136.0,1436.0
1436,河南大拇指信息技术有限公司,民营,郑州,20-99人,高提成+双休+网络销售,4K-6K,不限,全职,136.0,1437.0
1437,厦门金多厦网络科技有限公司,民营,厦门,20-99人,测试工程师,6K-8K,大专,全职,136.0,1438.0
1438,浙江轩日科技股份有限公司,民营,杭州,500-999人,商品企划,5K-7K,大专,全职,136.0,1439.0
1439,广州市鸿群通信科技有限公司,民营,广州-海珠区,,产品经理助理,6.5K-8.5K,大专,全职,136.0,1440.0
