,Unnamed: 0,No,company_name,company_type,company_loc,company_size,job_name,work_exp,job_welfare,job_salary,edu_level,emp_type,company_score,low_salary,high_salary,avg_salary,company_city
7486,7486,7487,深圳市红河红科技有限公司,股份制企业,东莞,500-999人,java开发工程师(助理+实习生),不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,11.136289,6000.0,8000.0,7000.0,东莞
7487,7487,7488,深圳市红河红科技有限公司,股份制企业,成都,500-999人,java软件开发实习生（提供住宿）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,10.010428,6000.0,8000.0,7000.0,成都
7488,7488,7489,郑州品尚软件技术有限公司,股份制企业,郑州,100-499人,JAVA软件开发,不限,"节日福利,不加班,周末双休,五险一金,包吃,包住,带薪年假,员工旅游",4K-6K,大专,全职,13.396287,4000.0,6000.0,5000.0,郑州
7489,7489,7490,深圳市深为软件技术有限公司,股份制企业,东莞,500-999人,初级java工程师,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,2.6436236,6000.0,8000.0,7000.0,东莞
7490,7490,7491,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,java开发工程师助理（项目奖金）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,11.136289,6000.0,8000.0,7000.0,成都
7491,7491,7492,大连慧宸科技有限公司,股份制企业,大连,500-999人,大数据（java开发）互联网实习生,不限,"周末双休,五险一金,包住,节日福利,每年多次调薪,带薪年假,年底双薪,全勤奖",4K-6K,不限,全职,10.543386,4000.0,6000.0,5000.0,大连
7492,7492,7493,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,初级java开发工程师双休,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,11.799847,6000.0,8000.0,7000.0,成都
7493,7493,7494,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,初级java开发工程师,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,17.019092999999998,6000.0,8000.0,7000.0,成都
7494,7494,7495,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,零基础java软件开发实习,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,16.418476000000002,6000.0,8000.0,7000.0,成都
7495,7495,7496,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,软件开发工程师(java/c/c++/android/ios),不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,9.528756,6000.0,8000.0,7000.0,成都
7496,7496,7497,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,初级java开发工程师（可实习）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,13.071124000000001,6000.0,8000.0,7000.0,成都
7497,7497,7498,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,java开发助理 项目奖金,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,15.773971,6000.0,8000.0,7000.0,深圳
7498,7498,7499,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,诚招java软件开发助理,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,16.514034,6000.0,8000.0,7000.0,深圳
7499,7499,7500,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,诚聘java软件开发带薪助理,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,12.600802999999999,6000.0,8000.0,7000.0,深圳
7500,7500,7501,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,java开发工程师助理,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,14.604907999999998,6000.0,8000.0,7000.0,深圳
7501,7501,7502,深圳市深为软件技术有限公司,股份制企业,东莞,500-999人,诚招java软件开发助理6k起+双休,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,10.543386,6000.0,8000.0,7000.0,东莞
7502,7502,7503,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,诚招java软件开发助理,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,17.910294,6000.0,8000.0,7000.0,成都
7503,7503,7504,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,java开发助理,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,18.708813,6000.0,8000.0,7000.0,深圳
7504,7504,7505,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,java开发助理,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,18.835938,6000.0,8000.0,7000.0,成都
7505,7505,7506,深圳市深为软件技术有限公司,股份制企业,东莞,500-999人,初级java开发,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,20.529995,6000.0,8000.0,7000.0,东莞
7506,7506,7507,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,java开发电商平台,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,16.036425,6000.0,8000.0,7000.0,深圳
7507,7507,7508,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,java开发实习岗,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,17.02115,6000.0,8000.0,7000.0,深圳
7508,7508,7509,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,计算机开发助理+5k双休管住,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,4.040121,6000.0,8000.0,7000.0,深圳
7509,7509,7510,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,java开发实习生 项目奖金,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,11.136289,6000.0,8000.0,7000.0,深圳
7510,7510,7511,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,java软件开发实习岗,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,15.126332000000001,6000.0,8000.0,7000.0,深圳
7511,7511,7512,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,java软件开发工程师+实习生优先,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,10.543386,6000.0,8000.0,7000.0,深圳
7512,7512,7513,北京独创时代科技有限公司,民营,北京-朝阳区,100-499人,java开发工程师,5-10年,"弹性工作,带薪年假,节日福利,补充医疗保险,五险一金,年底双薪,周末双休,员工旅游",15K-20K,大专,全职,16.008057,15000.0,20000.0,17500.0,北京
7513,7513,7514,北京独创时代科技有限公司,民营,北京-丰台区,100-499人,java开发工程师,3-5年,"弹性工作,带薪年假,节日福利,补充医疗保险,五险一金,年底双薪,周末双休,员工旅游",10K-15K,本科,全职,16.57001,10000.0,15000.0,12500.0,北京
7514,7514,7515,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,java方向软件开发,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,15.723320000000001,6000.0,8000.0,7000.0,深圳
7515,7515,7516,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,初级java开发工程师（可实习）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,13.071124000000001,6000.0,8000.0,7000.0,深圳
7516,7516,7517,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,初级java开发工程师双休,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,14.443470000000001,6000.0,8000.0,7000.0,深圳
7517,7517,7518,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,初级java开发工程师,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,16.521616,6000.0,8000.0,7000.0,深圳
7518,7518,7519,苏州阿甲软件有限公司,股份制企业,苏州,500-999人,JAVA软件开发设计实习   地铁口,不限,"住房补贴,周末双休,五险一金,年底双薪,绩效奖金,餐补,带薪年假,员工旅游",4K-6K,大专,全职,10.543386,4000.0,6000.0,5000.0,苏州
7519,7519,7520,深圳市深为软件技术有限公司,股份制企业,东莞,500-999人,开发工程师（java）(接受优秀实习生),不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,10.543386,6000.0,8000.0,7000.0,东莞
7520,7520,7521,深圳市深为软件技术有限公司,股份制企业,东莞,500-999人,java开发工程师 项目奖金,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,11.799847,6000.0,8000.0,7000.0,东莞
7521,7521,7522,深圳市深为软件技术有限公司,股份制企业,东莞,500-999人,java开发工程师 实习生,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,11.799847,6000.0,8000.0,7000.0,东莞
7522,7522,7523,深圳市深为软件技术有限公司,股份制企业,东莞,500-999人,java开发工程师（应届生）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,11.799847,6000.0,8000.0,7000.0,东莞
7523,7523,7524,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,开发工程师（java）(接受优秀实习生),不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,10.543386,6000.0,8000.0,7000.0,成都
7524,7524,7525,深圳市深为软件技术有限公司,股份制企业,东莞,500-999人,java开发实习 项目奖金,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,17.413315,6000.0,8000.0,7000.0,东莞
7525,7525,7526,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,java开发工程师实习生,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,11.799847,6000.0,8000.0,7000.0,成都
7526,7526,7527,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,java开发工程师（项目奖金）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,11.799847,6000.0,8000.0,7000.0,成都
7527,7527,7528,武汉排落河电子商务有限公司,民营,武汉,10000人以上,游戏/JAVA/测试/软件开发（ 双休+五险一金),不限,"周末双休,五险一金,不加班,节日福利,全勤奖,绩效奖金,加班补助,住房补贴",4K-6K,不限,全职,11.3547945,4000.0,6000.0,5000.0,武汉
7528,7528,7529,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,急聘java开发实习生 双休,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,13.580904,6000.0,8000.0,7000.0,成都
7529,7529,7530,深圳市深为软件技术有限公司,股份制企业,东莞,500-999人,诚聘java软件开发带薪助理,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,12.600802999999999,6000.0,8000.0,7000.0,东莞
7530,7530,7531,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,java开发助理 项目奖金,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,15.773971,6000.0,8000.0,7000.0,成都
7531,7531,7532,深圳市深为软件技术有限公司,股份制企业,东莞,500-999人,java开发助理（可培养）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,16.273506,6000.0,8000.0,7000.0,东莞
7532,7532,7533,远光软件股份有限公司,上市公司,珠海,1000-9999人,Java开发工程师（客户化）,1-3年,"免费班车,包吃,包住,年底双薪,五险一金,周末双休,员工旅游",6K-8K,大专,全职,11.799847,6000.0,8000.0,7000.0,珠海
7533,7533,7534,远光软件股份有限公司,上市公司,珠海,1000-9999人,JAVA开发工程师-远光研究院,3-5年,"Java,前端,包吃,包住,周末双休,免费班车,绩效奖金,节日福利,五险一金,大牛带队",10K-15K,本科,全职,10.543386,10000.0,15000.0,12500.0,珠海
7534,7534,7535,山东念叁文化传媒有限公司,合资,济南-历下区,10000人以上,JAVA开发工程师实习生,不限,"五险一金,绩效奖金,餐补,房补,带薪年假,节日福利,员工旅游,周末双休",6K-8K,不限,全职,10.543386,6000.0,8000.0,7000.0,济南
7535,7535,7536,广州凡科互联网科技股份有限公司,上市公司,广州,100-499人,Java 开发工程师（IT部）,3-5年,"绩效奖金,年终分红,带薪年假,弹性工作,补充医疗保险,员工旅游,八险一金,周末双休",12K-17K,大专,全职,13.16523,12000.0,17000.0,14500.0,广州
7536,7536,7537,北京华信智原教育技术有限公司河北分公司,民营,石家庄,20-99人,JAVA开发工程师学徒（可培养）,不限,"五险一金,年底双薪,绩效奖金,餐补,员工旅游,节日福利,周末双休,每年多次调薪",4K-6K,大专,全职,11.136289,4000.0,6000.0,5000.0,石家庄
7537,7537,7538,广州凡科互联网科技股份有限公司,上市公司,广州,100-499人,Java开发工程师（运营部）,3-5年,"五险一金,年底双薪,带薪年假,弹性工作,补充医疗保险,定期体检,员工旅游,节日福利",8K-15K,大专,全职,11.799847,8000.0,15000.0,11500.0,广州
7538,7538,7539,广州凡科互联网科技股份有限公司,上市公司,广州-海珠区,100-499人,Java架构开发工程师,3-5年,"五险一金,年底双薪,绩效奖金,带薪年假,弹性工作,定期体检,员工旅游,节日福利",16K-22K,大专,全职,11.136289,16000.0,22000.0,19000.0,广州
7539,7539,7540,杭州景淘电子商务有限公司,民营,宁波,20-99人,java人工智能（python)开发,1年以下,"创业公司,五险一金,绩效奖金,带薪年假,节日福利,补充医疗保险,每年多次调薪,员工旅游",4K-6K,大专,全职,16.173962,4000.0,6000.0,5000.0,宁波
7540,7540,7541,江苏传智播客教育科技股份有限公司北京分公司,民营,北京-昌平区,1000-9999人,java开发工程师(J11504),3-5年,"Java,Spring,SpringMVC,带薪年假,五险一金,交通补助,餐补,年底双薪,周末双休,员工旅游,每年多次调薪",15K-30K,本科,全职,10.543386,15000.0,30000.0,22500.0,北京
7541,7541,7542,万达信息股份有限公司,其它,海口,1000-9999人,java开发工程师,3-5年,"五险一金,定期体检",6K-12K,大专,全职,13.396287,6000.0,12000.0,9000.0,海口
7542,7542,7543,杭州景淘电子商务有限公司,民营,南昌,20-99人,初级Java开发实习,不限,"创业公司,五险一金,绩效奖金,带薪年假,节日福利,补充医疗保险,每年多次调薪,员工旅游",4K-6K,中专,全职,12.547491,4000.0,6000.0,5000.0,南昌
7543,7543,7544,迈克生物股份有限公司,上市公司,成都,1000-9999人,软件工程师java,1年以下,"节日福利,五险一金,年底双薪,绩效奖金,带薪年假,定期体检",6K-8K,大专,全职,2.1965822999999998,6000.0,8000.0,7000.0,成都
7544,7544,7545,广州凡科互联网科技股份有限公司,上市公司,广州,100-499人,java后台开发工程师,1-3年,"五险一金,带薪年假,弹性工作,补充医疗保险,定期体检,员工旅游,节日福利",7K-12K,本科,全职,15.250495,7000.0,12000.0,9500.0,广州
7545,7545,7546,广州凡科互联网科技股份有限公司,上市公司,广州,100-499人,Java后台开发工程师（校招）,无经验,"弹性工作,健身俱乐部,周末双休,补充医疗保险,定期体检,节日福利,带薪年假,五险一金",8K-11K,本科,校园,9.528756,8000.0,11000.0,9500.0,广州
7546,7546,7547,广州凡科互联网科技股份有限公司,上市公司,广州-海珠区,100-499人,Java开发工程师（急聘）,1年以下,"五险一金,绩效奖金,带薪年假,弹性工作,补充医疗保险,定期体检,员工旅游,节日福利",8K-11K,大专,全职,12.395762,8000.0,11000.0,9500.0,广州
7547,7547,7548,北京华信智原教育技术有限公司河北分公司,民营,石家庄,20-99人,计算机java软件开发（零基础+住房补贴）,不限,"五险一金,年底双薪,员工旅游,节日福利,周末双休,餐补,每年多次调薪",4K-6K,不限,全职,9.528756,4000.0,6000.0,5000.0,石家庄
7548,7548,7549,安徽幻维网络科技有限公司,民营,合肥-蜀山区,100-499人,双休 Java 开发设计 实习生,不限,"节日福利,不加班,住房补贴,每年多次调薪,周末双休,五险一金,年底双薪,绩效奖金",4K-6K,大专,全职,10.010428,4000.0,6000.0,5000.0,合肥
7549,7549,7550,广州佰聆数据股份有限公司,股份制企业,杭州,100-499人,Java开发工程师,3-5年,"五险一金,年底双薪,股票期权,餐补,补充医疗保险,员工旅游,节日福利",10K-20K,本科,全职,13.396287,10000.0,20000.0,15000.0,杭州
7550,7550,7551,大连洪大信息技术有限公司,民营,大连,500-999人,机械专业java开发人才储备（提供住宿）,不限,"周末双休,五险一金,不加班,带薪年假,全勤奖,弹性工作,加班补助",4K-6K,不限,全职,9.528756,4000.0,6000.0,5000.0,大连
7551,7551,7552,威海达内软件科技有限公司,上市公司,威海,10000人以上,java开发工程师,不限,"五险一金,绩效奖金,加班补助,带薪年假,餐补,交通补助,包住,包吃",4K-6K,不限,全职,17.06435,4000.0,6000.0,5000.0,威海
7552,7552,7553,常州达内信息技术有限公司,上市公司,常州,100-499人,JAVA开发五险一金双休,不限,"Java,五险一金,年底双薪,绩效奖金,带薪年假,节日福利,不加班,周末双休",4K-6K,中专,全职,14.179394,4000.0,6000.0,5000.0,常州
7553,7553,7554,浙江华为通信技术有限公司,合资,杭州-滨江区,500-999人,java开发工程师（院校）,3-5年,"周末双休,五险一金,节日福利,股票期权,定期体检",12K-24K,本科,全职,13.193706,12000.0,24000.0,18000.0,杭州
7554,7554,7555,深圳航天信息有限公司,国企,深圳,500-999人,Java高级开发工程师,5-10年,"五险一金,年底双薪,带薪年假,交通补助,定期体检,高温补贴,节日福利,通讯补助",14K-20K,本科,全职,12.547491,14000.0,20000.0,17000.0,深圳
7555,7555,7556,上海猎你网络科技有限公司,民营,上海,100-499人,高级java开发工程师 15薪 15000-30000 双休,3-5年,"五险一金,全勤奖,包住,交通补助,餐补,房补,年终分红,通讯补助",15K-30K,大专,全职,9.09131,15000.0,30000.0,22500.0,上海
7556,7556,7557,北京中软荣耀科技有限公司郑州分公司,股份制企业,郑州-金水区,100-499人,(应届生优先）Java编程开发实习生,不限,"周末双休,五险一金,年底双薪,年终分红,包住,餐补,带薪年假,员工旅游",4K-6K,大专,全职,12.33415,4000.0,6000.0,5000.0,郑州
7557,7557,7558,深圳市朗驰欣创科技股份有限公司成都分公司,民营,成都,100-499人,java开发工程师(中级),3-5年,"年底双薪,五险一金,绩效奖金,员工旅游,定期体检,带薪年假",10K-15K,本科,全职,14.038231,10000.0,15000.0,12500.0,成都
7558,7558,7559,北京中软荣耀科技有限公司郑州分公司,股份制企业,郑州,100-499人,软件开发实习生（双休+转正可留职）,不限,"五险一金,年底双薪,绩效奖金,包住,带薪年假,员工旅游,节日福利,包吃",4K-6K,大专,全职,6.102595,4000.0,6000.0,5000.0,郑州
7559,7559,7560,深圳航天信息有限公司,国企,深圳,500-999人,Java中级开发工程师,5-10年,"五险一金,交通补助,定期体检,通讯补助,高温补贴,节日福利,带薪年假",10K-15K,本科,全职,12.547491,10000.0,15000.0,12500.0,深圳
7560,7560,7561,深圳市红河红科技有限公司,股份制企业,成都,500-999人,java开发工程师(包吃住+双休),不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,11.136289,6000.0,8000.0,7000.0,成都
7561,7561,7562,深圳市红河红科技有限公司,股份制企业,深圳,500-999人,java游戏开发助理（提供住宿）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,10.543386,6000.0,8000.0,7000.0,深圳
7562,7562,7563,深圳市红河红科技有限公司,股份制企业,深圳,500-999人,java开发工程师助理4k,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,11.799847,6000.0,8000.0,7000.0,深圳
7563,7563,7564,深圳市红河红科技有限公司,股份制企业,东莞,500-999人,java开发助理,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,13.396287,6000.0,8000.0,7000.0,东莞
7564,7564,7565,深圳市红河红科技有限公司,股份制企业,深圳,500-999人,java游戏开发助理（可接受应届生）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,10.010428,6000.0,8000.0,7000.0,深圳
7565,7565,7566,深圳市红河红科技有限公司,股份制企业,成都,500-999人,java开发工程师(双休+项目奖金),不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,11.136289,6000.0,8000.0,7000.0,成都
7566,7566,7567,深圳市红河红科技有限公司,股份制企业,深圳,500-999人,java开发助理（可接受跨行）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,12.478222,6000.0,8000.0,7000.0,深圳
7567,7567,7568,深圳市红河红科技有限公司,股份制企业,成都,500-999人,java游戏开发助理（可接受应届生）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,10.010428,6000.0,8000.0,7000.0,成都
7568,7568,7569,深圳市红河红科技有限公司,股份制企业,成都,500-999人,5kjava开发工程师助理(90后团队）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,9.528756,6000.0,8000.0,7000.0,成都
7569,7569,7570,深圳市红河红科技有限公司,股份制企业,成都,500-999人,java开发实习生助理（欢迎转行）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,10.010428,6000.0,8000.0,7000.0,成都
7570,7570,7571,深圳市红河红科技有限公司,股份制企业,成都,500-999人,java游戏开发助理（提供住宿）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,10.543386,6000.0,8000.0,7000.0,成都
7571,7571,7572,深圳市红河红科技有限公司,股份制企业,东莞,500-999人,java开发工程师(助理+可接受转行),不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,10.010428,6000.0,8000.0,7000.0,东莞
7572,7572,7573,深圳全棉时代科技有限公司,股份制企业,深圳,1000-9999人,高级java开发工程师,5-10年,"绩效奖金,五险一金,加班补助,房补,通讯补助,带薪年假,免费班车,节日福利",15K-25K,本科,全职,15.466270999999999,15000.0,25000.0,20000.0,深圳
7573,7573,7574,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,初级java工程师腾讯游戏目,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,2.261327,6000.0,8000.0,7000.0,深圳
7574,7574,7575,深圳市红河红科技有限公司,股份制企业,东莞,500-999人,java开发工程师(有人带+项目奖金),不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,10.010428,6000.0,8000.0,7000.0,东莞
7575,7575,7576,深圳市红河红科技有限公司,股份制企业,成都,500-999人,急招java开发工程师（双休）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,11.799847,6000.0,8000.0,7000.0,成都
7576,7576,7577,深圳市红河红科技有限公司,股份制企业,东莞,500-999人,java开发工程师(助理+实习生),不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,11.136289,6000.0,8000.0,7000.0,东莞
7577,7577,7578,深圳市红河红科技有限公司,股份制企业,成都,500-999人,java软件开发实习生（提供住宿）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,10.010428,6000.0,8000.0,7000.0,成都
7578,7578,7579,郑州品尚软件技术有限公司,股份制企业,郑州,100-499人,JAVA软件开发,不限,"节日福利,不加班,周末双休,五险一金,包吃,包住,带薪年假,员工旅游",4K-6K,大专,全职,13.396287,4000.0,6000.0,5000.0,郑州
7579,7579,7580,深圳市深为软件技术有限公司,股份制企业,东莞,500-999人,初级java工程师,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,2.6436236,6000.0,8000.0,7000.0,东莞
7580,7580,7581,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,java开发工程师助理（项目奖金）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,11.136289,6000.0,8000.0,7000.0,成都
7581,7581,7582,大连慧宸科技有限公司,股份制企业,大连,500-999人,大数据（java开发）互联网实习生,不限,"周末双休,五险一金,包住,节日福利,每年多次调薪,带薪年假,年底双薪,全勤奖",4K-6K,不限,全职,10.543386,4000.0,6000.0,5000.0,大连
7582,7582,7583,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,初级java开发工程师双休,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,11.799847,6000.0,8000.0,7000.0,成都
7583,7583,7584,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,初级java开发工程师,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,17.019092999999998,6000.0,8000.0,7000.0,成都
7584,7584,7585,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,零基础java软件开发实习,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,16.418476000000002,6000.0,8000.0,7000.0,成都
7585,7585,7586,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,软件开发工程师(java/c/c++/android/ios),不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,9.528756,6000.0,8000.0,7000.0,成都
7586,7586,7587,深圳市深为软件技术有限公司,股份制企业,成都,500-999人,初级java开发工程师（可实习）,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,13.071124000000001,6000.0,8000.0,7000.0,成都
7587,7587,7588,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,java开发助理 项目奖金,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,15.773971,6000.0,8000.0,7000.0,深圳
7588,7588,7589,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,诚招java软件开发助理,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,16.514034,6000.0,8000.0,7000.0,深圳
7589,7589,7590,深圳市深为软件技术有限公司,股份制企业,深圳,500-999人,诚聘java软件开发带薪助理,不限,"14薪,五险一金,全勤奖,餐补,房补,弹性工作,节日福利,每年多次调薪",6K-8K,大专,全职,12.600802999999999,6000.0,8000.0,7000.0,深圳
